url_path,views_total,views_unique
/CTF-FlagFrenzy/challenges,7,3
/CTF-FlagFrenzy/challenges/blob/main/Hidden_Job/Hidden_Job.md,1,1
/CTF-FlagFrenzy/challenges/tree/Hidden_Job,1,1
/CTF-FlagFrenzy/challenges/tree/main,1,1
/CTF-FlagFrenzy/challenges/tree/Mental_Overflow,1,1
/CTF-FlagFrenzy/challenges/tree/Milestone-2,1,1
/CTF-FlagFrenzy/challenges/tree/Milestone-2/Confused_Scripting,1,1
/CTF-FlagFrenzy/challenges/tree/Milestone-2/File_And_Seek,1,1
/CTF-FlagFrenzy/challenges/tree/Milestone-2/Shadow_File,1,1
